БЕШ-ЁГОЧ САВДО МАГАЗИН,Автомобили,"Узбекистан, 100066, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, ул. ФУРКАТА, 165",3.268922923
SABINA MILANA ЧП,Автомобили,"Узбекистан, Ташкент, СЕРГЕЛИЙСКИЙ РАЙОН, м-в ЙУЛДОШ-1, 39",3.989043358
PIXEL ART ЧП,Автомобили,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, м-в ЮНУСАБАД-9, 10",2.108302528
ЧП TIME TO PRINT,Автомобили,"Ташкент, АЛМАЗАРСКИЙ РАЙОН, ул. ШИРОК, 2",1.895216733
KENZO ООО,Автомобили,"Узбекистан, Ташкент, СЕРГЕЛИЙСКИЙ РАЙОН, м-в СПУТНИК-3,",4.625154536
OUTDOOR MEDIA ЧП,Автомобили,"Узбекистан, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, просп. НАВОИ, 15",4.929573094
HORIZON MEDIA ООО,Автомобили,"Узбекистан, 100100, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. УРИКЗОР, 140, офис 5",3.836174846
M-MEDIA РЕКЛАМНОЕ АГЕНТСТВО,Автомобили,"Узбекистан, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, просп. БУНЁДКОР, 11",1.185994642
"ТЕРРИТОРИАЛЬНАЯ ИНСПЕКЦИЯ ПО КОНТРОЛЮ В СФЕРЕ СВЯЗИ, ИНФОРМАТИЗАЦИИ И ТЕЛЕКОММУНИКАЦИОННЫХ ТЕХНОЛОГИЙ г. ТАШКЕНТА",Автомобили,"Узбекистан, 100200, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. ЛАБЗАК, 136 А",2.016617002
HIGHEST DREAM BRO ООО,Автомобили,"Узбекистан, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. БОБУРА, 77",1.054010036
PROWEB,Автомобили,"пр-т Бунёдкор, 41, 4 эт., каб. 400",1.553245446
FEED UP КАФЕ,Автомобили,"Узбекистан, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. КОРАТОШ, 10 Б",3.71343397
LUIDOR КАФЕ,Автомобили,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, ул. МУХАММАДА ЮСУФА, 8/10",4.764960005
PERFECT PLAST PROFIL АО,Автомобили,"Узбекистан, 100190, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. КАРАКАМЫШСКАЯ, 9",2.92036612
MARVARID КАФЕ,Автомобили,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, м-в ЮНУСАБАД-2, 11 А",4.279417057
ELAINE TRAVEL ООО,Автомобили,"Шахантахурский район, массив Жангох дом 2, 37",1.541663811
STREET BURGER КАФЕ,Автомобили,"Узбекистан, 100000, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, м-в БУЮК ИПАК ЙУЛИ, 38",1.309586354
ORHAN PRO PLAST ООО,Автомобили,"Узбекистан, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. ФАРГОНА ЙУЛИ, 56",4.180370095
ВИКТОРИЯ КАФЕ,Автомобили,"Узбекистан, 100007, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. БОТКИНА, 120",3.37096334
MANZURAXON VA MAMURAXON FAYZ ЧП,Автомобили,"Узбекистан, Ташкент, БЕКТЕМИРСКИЙ РАЙОН, ул. НУРАФШОН,",4.015168349
ASOSMAN ООО,Автомобили,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. ХАЛКОБОД, 32",1.89072102
BAQQOL RESTAURANT LOUNGE BAR,Автомобили,"Узбекистан, 100070, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. ТАФАККУР, 68",4.329016707
DARK HALL РЕСТОРАН,Автомобили,"Узбекистан, 100047, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. САДЫКА АЗИМОВА, 67",4.703093177
NAR SHARAB РЕСТОРАН,Автомобили,"Узбекистан, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. АБДУРАУФА ФИТРАТА, 155",2.30623974
ЁЛКИ-ПАЛКИ ТРАКТИР,Автомобили,"Узбекистан, 100000, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, м-в ОЛОЙ, 5",4.141557503
TEZKOR POCHTA ООО,Автомобили,"Узбекистан, 100053, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. МИНГ УРИК, 1, офис 28",4.331182296
УПРАВЛЕНИЕ БЛАГОУСТРОЙСТВА БЕКТЕМИРСКОГО РАЙОНА,Автомобили,"Узбекистан, 100182, Ташкент, БЕКТЕМИРСКИЙ РАЙОН, ул. ЧИРЧИК БУЙИ, 3",1.145087407
УПРАВЛЕНИЕ БЛАГОУСТРОЙСТВА ЯККАСАРАЙСКОГО РАЙОНА,Автомобили,"Узбекистан, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. САФДОШ, 3 А",2.014006306
METALS FOR LESS ООО,Автомобили,"Узбекистан, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. АБАЯ, 16 А",4.920787669
TASHELTEXSANOAT ООО,Автомобили,"Узбекистан, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. ФАРГОНА ЙУЛИ, 539",2.473070255
KUCHLI QURILISH MOLLARI ООО,Автомобили,"Узбекистан, Ташкент, БЕКТЕМИРСКИЙ РАЙОН, ул. ЧИРЧИК БУЙИ, 12",3.717001274
INTERCHIM DISTRIBUTION ООО,Автомобили,"Узбекистан, 100000, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, просп. МУСТАКИЛЛИК, 88",3.079032808
SUPER CENTRE ТОРГОВЫЙ КОМПЛЕКС,Автомобили,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, просп. АМИРА ТЕМУРА, 10",1.954616831
УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ УЗБЕКИСТАН,Автомобили,"Узбекистан, 100070, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, туп. 1-й ШОТА РУСТАВЕЛИ, 1",4.476765022
QARNOQ INSHOAT SERVIS ООО,Автомобили,"Узбекистан, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. ШОТА РУСТАВЕЛИ, 91",4.635428473
GLOBAL TREND ООО,Автомобили,"Узбекистан, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, просп. НАВОИ, 35",4.717273501
INSHOAT TA'MIR QURILISH LOYIHA ООО,Автомобили,"Узбекистан, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, просп. БОБУРА, 21 А",3.620593377
EXPERT ENERGO SERVIS ООО,Автомобили,"Узбекистан, Ташкент, СЕРГЕЛИЙСКИЙ РАЙОН, ул. НИЛУФАР, 77",4.787490727
BEXZOD UNIVERSAL QURILISH ООО,Автомобили,"Узбекистан, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. МУХТАРА АШРАФИ, 108",4.405015623
ALBION STROY SERVIS ЧП,Автомобили,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, ул. САЙРАМ, 3/8",2.922712613
LUXE ООО,Автомобили,"Узбекистан, Ташкент, УЧТЕПИНСКИЙ РАЙОН, м-в ЧИЛАНЗАР-23, 47, офис 2",4.526940826
DITA SPORT ООО,Автомобили,"Узбекистан, 1000135, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, м-в ЧИЛАНЗАР-18, 16/1",1.99819639
BEATY-SALON.UZ,Автомобили,"Узбекистан, 100086, Ташкент, СЕРГЕЛИЙСКИЙ РАЙОН, м-в СЕРГЕЛИ-6, 8 А",3.703820056
OPTIMA DEVOLOPMENT ЧП,Автомобили,"Узбекистан, 100029, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. АФРОСИАБ, 29 А",3.777843624
MASTER DELIKATESOV МАГАЗИН №14,Автомобили,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. АМИРА ТЕМУРА,",2.202271035
MY TAXI,Автомобили,"Узбекистан, 100100, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. БАБАЕВА, 7 А",4.355878006
UNIVERSAL LOGISTIC COMPANY ООО,Автомобили,"Узбекистан, 100031, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. АФРОСИАБ, 2",1.66421102
PALMIRA GROUP ООО,Автомобили,"Узбекистан, 100206, Ташкент, УЧТЕПИНСКИЙ РАЙОН, ул. ТОШКЕНТ ХАЛКА АВТОМОБИЛ ЙУЛИ, 20 Б",3.379826334
DIAMOND REALTOR ООО,Автомобили,"Узбекистан, Ташкент, СЕРГЕЛИЙСКИЙ РАЙОН, м-в ЮЖНАЯ ПРОМЗОНА, 154",2.936434081
ALFA ENERGY TRADE ООО,Автомобили,"Узбекистан, 100069, Ташкент, АЛМАЗАРСКИЙ РАЙОН, ул. ШИМОЛИЙ ОЛМАЗОР, 13 А, офис 25",3.058382506
JFP-BUILDINGS ЧП,Автомобили,"Узбекистан, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. ЮНУСА РАДЖАБИ, 68, офис 19",4.311922726
NU POGODI ООО,Автомобили,"Узбекистан, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. БОБУРА, 73 А",3.31114966
ORIENTAL BUSINESS CENTRE ООО,Автомобили,"Узбекистан, 100193, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, м-в ЮНУСАБАД-4, 28 А",2.69882829
ZAKAZ MEBEL ЧП,Автомобили,"Узбекистан, 100090, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, просп. БОБУРА, 73",2.765345601
SOLIDO ООО Яккасарай,Автомобили,"Узбекистан, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. САРАБУСТОН, 3 Б, офис 6",1.893069537
VINOLAR MARKAZI ООО,Автомобили,"Узбекистан, 100019, Ташкент, АЛМАЗАРСКИЙ РАЙОН, м-в СЕБЗАР, 52 Б",2.415892562
DR YAKUBOV,Автомобили,"Юнусабад-4, 84",3.85394866
COLLEGIAL PROTECT АДВОКАТСКАЯ ФИРМА,Автомобили,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, просп. МУСТАКИЛЛИК, 42 Б",3.122087258
GANJINA BAROKAT АДВОКАТСКОЕ БЮРО,Автомобили,"Узбекистан, Ташкент, АЛМАЗАРСКИЙ РАЙОН, ул. БЕРУНИ, 1",1.426862219
ALPS PROF MASTER ООО,Автомобили,"Узбекистан, 100106, Ташкент, УЧТЕПИНСКИЙ РАЙОН, пр. 4-й ЧИКМАНИ, 5",2.100257796
HUQUQIY XIZMAT АДВОКАТСКАЯ ФИРМА,Автомобили,"Узбекистан, 100084, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. БОГИШАМОЛ, 57 Б",4.492721552
ALEKS SOL STYLE ООО,Автомобили,"Узбекистан, Ташкент, БЕКТЕМИРСКИЙ РАЙОН, ул. ЧИРЧИК БУЙИ, 70",1.202636665
POLAR OAKMOND ООО,Автомобили,"Узбекистан, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, ул. ФАРХАДСКАЯ, 21 А",1.466237323
POINT RESEARCH СП,Автомобили,"Узбекистан, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, просп. БОБУРА, 85, офис 5",1.728902282
OBOD LOYIHA ООО,Автомобили,"Узбекистан, 100100, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. НАВОИ, 16 А, офис 506",1.742926655
THE BUSINESS ЧП,Автомобили,"Узбекистан, 100047, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. САДЫКА АЗИМОВА, 68",3.69945332
AUDITOR ООО,Автомобили,"Узбекистан, 100011, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, просп. НАВОИ, 16 А, офис 409",4.448173217
ZEN ECOSTIRKA TASHKENT,Автомобили,"Узбекистан, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. БОГИБАЛАНД, 45",2.898534299
IPAK EXPRESS ООО,Автомобили,"Узбекистан, 100050, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, м-в КАРАСУ, 36/6",3.244108259
DILSHOD QURILISH BARAKA ЧП,Автомобили,"Узбекистан, Ташкент, ул. ХОНОБОД,",4.848940925
OSIYO-BATAREYA СЕТЬ МАГАЗИНОВ Филиал,Автомобили,"Узбекистан, Ташкент, АЛМАЗАРСКИЙ РАЙОН, ул. УСТА ШИРИН, 136",2.9655881
CHEVROLET NIVA АВТОСАЛОН,Автомобили,"Узбекистан, 100050, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, ул. АВАЙХОН, 98 А",4.762660579
SHARK CAR PARTS ООО,Автомобили,"Узбекистан, Ташкент, СЕРГЕЛИЙСКИЙ РАЙОН, м-в СЕРГЕЛИ-6, магазин №20",4.829778214
EDOGLASS-SERVIS ЧП,Автомобили,"Узбекистан, 100161, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, ул. ГАВХАР, 151 А",3.543041086
SHAMS НАУЧНЫЙ ЦЕНТР,Автомобили,"Узбекистан, 100115, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, ул. ЧИЛАНЗАРСКАЯ, 2",4.832188328
VICTORIA'S STYLE МАГАЗИН,Автомобили,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, просп. АМИРА ТЕМУРА, 43",4.276450835
FOODS IMPEX GROUP ЧП,Автомобили,"Узбекистан, 100057, Ташкент, АЛМАЗАРСКИЙ РАЙОН, ул. ДЖАМИ, 299",2.884787637
AZIA TEXNO XOLOD ООО,Автомобили,"Узбекистан, Ташкент, СЕРГЕЛИЙСКИЙ РАЙОН, ул. КУМАРИК, 22 А",2.670838622
ТАШКЕНТСКИЙ ЗАВОД СЕЛЬСКОХОЗЯЙСТВЕННОЙ ТЕХНИКИ АО,Автомобили,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, ул. БУЮК ИПАК ЙУЛИ, 434",3.191245679
TRANSFERRA ООО,Автомобили,"Узбекистан, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. МОШТАБИБ, 1",3.590643324
MINISO МАГАЗИН № 4,Автомобили,"Узбекистан, Ташкент, БЕКТЕМИРСКИЙ РАЙОН, ул. ТОШКЕНТ ХАЛКА АВТОМОБИЛ ЙУЛИ, 17",2.148834907
MY HOME ФИРМЕННЫЙ МАГАЗИН,Автомобили,"Узбекистан, 100047, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, просп. АМИРА ТЕМУРА, торговый центр ""Super Centre""",2.885614673
SHAYS MASTER ООО,Автомобили,"Узбекистан, 100046, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. ЧИГИЛ, 6",3.699992239
FORTE ELITE PLAST ООО,Автомобили,"Узбекистан, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, ул. ЧОРБОГ, 53",4.893355931
CONSTRUCTION COMPANY BUILDING ООО,Автомобили,"Узбекистан, Ташкент, УЧТЕПИНСКИЙ РАЙОН, м-в ЧИЛАНЗАР-24, 21, офис 7",2.578952646
FDF PROFILES,Автомобили,"Узбекистан, Ташкент, СЕРГЕЛИЙСКИЙ РАЙОН, ул. ТОШКЕНТ ХАЛКА АВТОМОБИЛ ЙУЛИ, 86",1.909409396
APTEKA.UZ,Автомобили,"Узбекистан, 100047, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. САДЫКА АЗИМОВА, 68",2.83074162
АТАЕВ МАКСАТ ЭГЕМБЕРГЕНОВИЧ,Автомобили,"Узбекистан, 100031, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. АФРОСИАБ, 10/1, офис 86",2.816728051
ГОСУДАРСТВЕННАЯ ИНСПЕКЦИЯ ПО НАДЗОРУ ЗА ИСПОЛЬЗОВАНИЕМ ПИТЬЕВОЙ ВОДЫ ПРИ КАБИНЕТЕ МИНИСТРОВ РЕСПУБЛИКИ УЗБЕКИСТАН,Автомобили,"Узбекистан, 100035, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. НИЁЗБЕК ЙУЛИ, 1",4.646284803
Heavenly Wave ООО,Автомобили,"Ташкент,   Чиланзар 1 квартал между домами 7 и 8",2.73732336
REAL PAPER BOX ООО,Автомобили,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. ТУРККУРГОН, 69",1.77436638
SUZARA-BUSINESS ЧП,Автомобили,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, ул. ФЕРУЗА, 7",3.68227377
VANILIN PLUS ООО,Автомобили,"Узбекистан, 100172, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, м-в ТТЗ-1, 43/21",4.156647712
ICECREAMLAND ООО,Автомобили,"Узбекистан, 100029, Ташкент, МИРАБАДСКИЙ РАЙОН, просп. ШАРАФА РАШИДОВА, 40",1.880670875
